,Campus,Identificador,Ano,Semestre,Cd_Disciplina,Codigo_Conceito,Nota,Faltas_Teorica,Faltas_Pratica
2947,CRP,30007420,2019,2,SIN 142 , ,91.0,0.0,0.0
2948,CRP,30007420,2019,2,SIN 213 , ,88.0,0.0,0.0
2949,CRP,30007420,2019,2,SIN 220 , ,92.0,0.0,0.0
2950,CRP,30007420,2019,2,SIN 221 , ,89.0,2.0,0.0
2951,CRP,30007420,2019,2,SIN 252 , ,98.0,0.0,0.0
2952,CRP,30007420,2020,0,SIN 343 , ,87.0,0.0,0.0
2953,CRP,30007420,2020,2,ADE 104 , ,81.0,0.0,0.0
2954,CRP,30007420,2020,2,SIN 322 , ,97.0,0.0,0.0
2955,CRP,30007420,2020,2,SIN 323 , ,89.0,0.0,0.0
2956,CRP,30007420,2020,2,SIN 352 , ,84.0,0.0,1.0
2957,CRP,30007420,2020,2,SIN 421 , ,93.0,0.0,0.0
2958,CRP,30007420,2020,3,SIN 494 , ,95.0,0.0,0.0
2959,CRP,30007420,2020,4,SIN 131 , ,93.0,2.0,0.0
2960,CRP,30007420,2020,4,SIN 143 , ,98.0,0.0,0.0
2961,CRP,30007420,2020,4,SIN 320 , ,95.0,0.0,0.0
2962,CRP,30007420,2020,4,SIN 351 , ,87.0,0.0,0.0
2963,CRP,30007421,2018,1,CRP 199 , ,19.0,0.0,0.0
2964,CRP,30007421,2018,1,CRP 297 , ,54.0,6.0,0.0
2965,CRP,30007421,2018,1,SIN 110 , ,23.0,0.0,0.0
2966,CRP,30007421,2018,1,SIN 130 , ,38.0,0.0,0.0
2967,CRP,30007421,2018,2,SIN 100 , ,29.0,8.0,0.0
2968,CRP,30007421,2018,2,SIN 101 , ,79.0,2.0,0.0
2969,CRP,30007421,2018,2,SIN 110 , ,71.0,4.0,4.0
2970,CRP,30007421,2019,1,CRP 291 , ,66.0,8.0,0.0
2971,CRP,30007421,2019,1,SIN 132 ,L,0.0,16.0,0.0
2972,CRP,30007421,2019,1,SIN 141 , ,16.0,8.0,0.0
2973,CRP,30007421,2019,1,SIN 222 , ,71.0,6.0,0.0
2974,CRP,30007421,2019,1,SIN 251 , ,60.0,0.0,0.0
2975,CRP,30007421,2019,2,CRP 297 , ,70.0,8.0,0.0
2976,CRP,30007421,2019,2,SIN 100 , ,63.0,14.0,0.0
2977,CRP,30007421,2019,2,SIN 220 , ,80.0,6.0,0.0
2978,CRP,30007421,2019,2,SIN 221 , ,70.0,2.0,0.0
2979,CRP,30007421,2019,2,SIN 252 , ,23.0,8.0,0.0
2980,CRP,30007421,2020,0,SIN 460 ,L,0.0,52.0,0.0
2981,CRP,30007421,2020,2,CRP 199 , ,64.0,2.0,4.0
2982,CRP,30007421,2020,2,SIN 211 , ,9.0,0.0,0.0
2983,CRP,30007421,2020,2,SIN 323 , ,4.0,6.0,0.0
2984,CRP,30007421,2020,2,SIN 421 , ,86.0,0.0,0.0
2985,CRP,30007421,2020,4,SIN 130 , ,80.0,0.0,0.0
2986,CRP,30007421,2020,4,SIN 141 , ,60.0,2.0,0.0
2987,CRP,30007421,2020,4,SIN 320 , ,92.0,0.0,0.0
2988,CRP,30007422,2018,1,CRP 199 , ,1.0,8.0,0.0
2989,CRP,30007422,2018,1,CRP 297 , ,22.0,8.0,0.0
2990,CRP,30007422,2018,1,SIN 110 , ,13.0,0.0,0.0
2991,CRP,30007422,2018,1,SIN 130 , ,51.0,0.0,0.0
2992,CRP,30007422,2018,2,ADE 104 ,L,39.0,20.0,0.0
2993,CRP,30007422,2018,2,ADE 327 ,L,15.0,22.0,0.0
2994,CRP,30007422,2018,2,SIN 100 , ,9.0,14.0,0.0
2995,CRP,30007422,2018,2,SIN 101 , ,51.0,4.0,0.0
2996,CRP,30007422,2018,2,SIN 110 , ,16.0,14.0,2.0
2997,CRP,30007422,2018,2,SIN 220 ,L,7.0,26.0,0.0
2998,CRP,30007422,2019,1,CIC 100 , ,69.0,14.0,0.0
2999,CRP,30007422,2019,1,SIN 130 , ,33.0,14.0,0.0
3000,CRP,30007422,2019,1,SIN 132 ,L,6.0,30.0,0.0
3001,CRP,30007422,2019,2,ADE 104 , ,65.0,10.0,0.0
3002,CRP,30007422,2019,2,CRP 297 ,L,0.0,44.0,0.0
3003,CRP,30007422,2019,2,SIN 101 , ,86.0,2.0,0.0
3004,CRP,30007422,2019,2,SIN 110 , ,60.0,6.0,4.0
3005,CRP,30007422,2020,0,CRP 297 , ,86.0,4.0,0.0
3006,CRP,30007424,2018,1,CRP 199 ,L,0.0,44.0,0.0
3007,CRP,30007424,2018,1,CRP 297 , ,0.0,14.0,0.0
3008,CRP,30007424,2018,1,SIN 110 ,L,0.0,26.0,0.0
3009,CRP,30007424,2018,1,SIN 130 ,L,0.0,16.0,0.0
3010,CRP,30007426,2018,1,CRP 199 , ,12.0,2.0,0.0
3011,CRP,30007426,2018,1,CRP 297 , ,61.0,10.0,0.0
3012,CRP,30007426,2018,1,SIN 110 , ,16.0,0.0,0.0
3013,CRP,30007426,2018,1,SIN 130 , ,74.0,0.0,0.0
3014,CRP,30007426,2018,2,SIN 100 , ,71.0,10.0,0.0
3015,CRP,30007426,2018,2,SIN 101 , ,68.0,0.0,0.0
3016,CRP,30007426,2018,2,SIN 220 , ,49.0,2.0,0.0
3017,CRP,30007426,2018,2,SIN 221 , ,45.0,2.0,0.0
3018,CRP,30007426,2019,1,ADE 190 , ,73.0,4.0,0.0
3019,CRP,30007426,2019,1,SIN 132 , ,10.0,4.0,0.0
3020,CRP,30007426,2019,1,SIN 222 , ,68.0,4.0,0.0
3021,CRP,30007426,2019,2,SIN 220 , ,60.0,2.0,0.0
3022,CRP,30007426,2019,2,SIN 221 , ,71.0,4.0,0.0
3023,CRP,30007427,2018,1,CRP 199 , ,68.0,0.0,0.0
3024,CRP,30007427,2018,1,CRP 297 , ,61.0,10.0,0.0
3025,CRP,30007427,2018,1,SIN 110 , ,30.0,0.0,0.0
3026,CRP,30007427,2018,1,SIN 130 , ,76.0,0.0,0.0
3027,CRP,30007427,2018,2,CRP 192 , ,80.0,2.0,0.0
3028,CRP,30007427,2018,2,CRP 298 , ,17.0,14.0,0.0
3029,CRP,30007427,2018,2,SIN 100 , ,71.0,8.0,0.0
3030,CRP,30007427,2018,2,SIN 101 , ,69.0,2.0,0.0
3031,CRP,30007427,2018,2,SIN 220 , ,78.0,4.0,0.0
3032,CRP,30007427,2019,1,CRP 298 , ,48.0,6.0,0.0
3033,CRP,30007427,2019,1,SIN 110 , ,62.0,0.0,0.0
3034,CRP,30007427,2019,1,SIN 132 , ,12.0,6.0,0.0
3035,CRP,30007427,2019,1,SIN 222 , ,73.0,2.0,0.0
3036,CRP,30007427,2019,1,SIN 320 , ,74.0,0.0,0.0
3037,CRP,30007427,2019,2,CIC 100 , ,83.0,4.0,0.0
3038,CRP,30007427,2019,2,CRP 088 ,N,0.0,0.0,0.0
3039,CRP,30007427,2019,2,CRP 298 , ,68.0,0.0,0.0
3040,CRP,30007427,2019,2,SIN 211 , ,50.0,4.0,4.0
3041,CRP,30007427,2019,2,SIN 221 , ,76.0,4.0,0.0
3042,CRP,30007427,2020,2,CRP 291 , ,89.0,2.0,0.0
3043,CRP,30007427,2020,2,SIN 211 , ,73.0,0.0,0.0
3044,CRP,30007427,2020,4,SIN 132 , ,47.0,0.0,0.0
3045,CRP,30007427,2020,4,SIN 141 , ,61.0,0.0,0.0
3046,CRP,30007427,2020,4,SIN 321 , ,63.0,0.0,0.0
3047,CRP,30007429,2018,1,CRP 199 , ,13.0,0.0,0.0
3048,CRP,30007429,2018,1,CRP 297 , ,73.0,8.0,0.0
3049,CRP,30007429,2018,1,SIN 110 , ,17.0,0.0,0.0
3050,CRP,30007429,2018,1,SIN 130 , ,72.0,0.0,0.0
3051,CRP,30007429,2018,2,CIC 100 , ,80.0,4.0,0.0
3052,CRP,30007429,2018,2,CRP 199 ,L,6.0,18.0,0.0
3053,CRP,30007429,2018,2,CRP 291 , ,83.0,8.0,0.0
3054,CRP,30007429,2018,2,SIN 100 , ,84.0,4.0,0.0
3055,CRP,30007429,2018,2,SIN 101 , ,92.0,0.0,0.0
3056,CRP,30007429,2018,2,SIN 110 , ,17.0,10.0,4.0
3057,CRP,30007429,2019,1,ADE 190 , ,60.0,8.0,0.0
3058,CRP,30007429,2019,1,SIN 110 , ,49.0,2.0,0.0
3059,CRP,30007429,2019,1,SIN 222 , ,74.0,8.0,0.0
3060,CRP,30007429,2019,1,SIN 422 , ,79.0,8.0,0.0
3061,CRP,30007429,2019,2,CRP 199 , ,29.0,8.0,0.0
3062,CRP,30007429,2019,2,SIN 081 ,S,75.0,2.0,0.0
3063,CRP,30007429,2019,2,SIN 110 , ,75.0,2.0,0.0
3064,CRP,30007429,2019,2,SIN 220 , ,67.0,2.0,0.0
3065,CRP,30007429,2019,2,SIN 221 , ,60.0,6.0,0.0
3066,CRP,30007429,2020,2,CRP 199 , ,60.0,0.0,0.0
3067,CRP,30007429,2020,2,SIN 211 , ,85.0,0.0,0.0
3068,CRP,30007429,2020,2,SIN 322 , ,99.0,0.0,0.0
3069,CRP,30007429,2020,2,SIN 421 , ,95.0,0.0,0.0
3070,CRP,30007429,2020,4,SIN 132 , ,59.0,0.0,0.0
3071,CRP,30007429,2020,4,SIN 141 , ,73.0,2.0,0.0
3072,CRP,30007429,2020,4,SIN 321 , ,85.0,0.0,0.0
3073,CRP,30007430,2018,1,CRP 199 , ,11.0,2.0,0.0
3074,CRP,30007430,2018,1,CRP 297 , ,44.0,10.0,0.0
3075,CRP,30007430,2018,1,SIN 110 , ,67.0,0.0,0.0
3076,CRP,30007430,2018,1,SIN 130 , ,77.0,0.0,0.0
3077,CRP,30007430,2018,2,CRP 099 ,N,0.0,0.0,0.0
3078,CRP,30007430,2018,2,CRP 199 , ,10.0,10.0,0.0
3079,CRP,30007430,2018,2,CRP 291 , ,77.0,9.0,0.0
3080,CRP,30007430,2018,2,SIN 100 , ,74.0,6.0,0.0
3081,CRP,30007430,2018,2,SIN 101 , ,79.0,4.0,0.0
3082,CRP,30007430,2018,2,SIN 211 , ,22.0,4.0,4.0
3083,CRP,30007430,2019,1,SIN 132 ,L,13.0,16.0,0.0
3084,CRP,30007430,2019,1,SIN 141 , ,67.0,0.0,0.0
3085,CRP,30007430,2019,1,SIN 222 , ,63.0,4.0,0.0
3086,CRP,30007430,2019,1,SIN 251 , ,67.0,0.0,0.0
3087,CRP,30007430,2019,2,SIN 142 , ,65.0,0.0,0.0
3088,CRP,30007430,2019,2,SIN 211 , ,79.0,4.0,0.0
3089,CRP,30007430,2019,2,SIN 220 , ,68.0,6.0,0.0
3090,CRP,30007430,2019,2,SIN 221 , ,64.0,2.0,0.0
3091,CRP,30007430,2019,2,SIN 252 , ,96.0,4.0,0.0
3092,CRP,30007430,2020,2,CIC 100 , ,90.0,0.0,0.0
3093,CRP,30007430,2020,2,SIN 213 , ,69.0,0.0,0.0
3094,CRP,30007430,2020,2,SIN 322 , ,95.0,0.0,0.0
3095,CRP,30007430,2020,2,SIN 323 , ,71.0,0.0,0.0
3096,CRP,30007430,2020,2,SIN 352 , ,69.0,4.0,3.0
3097,CRP,30007430,2020,2,SIN 421 , ,88.0,0.0,0.0
3098,CRP,30007430,2020,4,CRP 199 , ,67.0,10.0,0.0
3099,CRP,30007430,2020,4,SIN 132 , ,64.0,0.0,0.0
3100,CRP,30007430,2020,4,SIN 320 , ,88.0,0.0,4.0
3101,CRP,30007430,2020,4,SIN 321 , ,78.0,0.0,0.0
3102,CRP,30007430,2020,4,SIN 351 , ,77.0,0.0,0.0
3103,CRP,30007431,2018,1,CRP 199 , ,0.0,10.0,0.0
3104,CRP,30007431,2018,1,CRP 297 , ,63.0,8.0,0.0
3105,CRP,30007431,2018,1,SIN 110 , ,10.0,0.0,0.0
3106,CRP,30007431,2018,1,SIN 130 , ,70.0,0.0,0.0
3107,CRP,30007431,2018,2,ADE 104 , ,81.0,6.0,0.0
3108,CRP,30007431,2018,2,CRP 199 ,L,0.0,24.0,0.0
3109,CRP,30007431,2018,2,CRP 291 , ,71.0,10.0,0.0
3110,CRP,30007431,2018,2,SIN 100 , ,28.0,10.0,0.0
3111,CRP,30007431,2018,2,SIN 101 , ,60.0,4.0,0.0
3112,CRP,30007431,2018,2,SIN 220 , ,62.0,6.0,0.0
3113,CRP,30007431,2019,1,SIN 110 , ,8.0,2.0,0.0
3114,CRP,30007431,2019,1,SIN 132 ,L,0.0,30.0,0.0
3115,CRP,30007431,2019,1,SIN 222 , ,64.0,10.0,0.0
3116,CRP,30007431,2019,1,SIN 320 , ,60.0,0.0,0.0
3117,CRP,30007431,2019,1,SIN 422 , ,66.0,12.0,0.0
3118,CRP,30007431,2019,2,ADE 327 , ,53.0,12.0,0.0
3119,CRP,30007431,2019,2,CIC 100 , ,65.0,10.0,0.0
3120,CRP,30007431,2019,2,SIN 100 , ,71.0,15.0,0.0
3121,CRP,30007431,2019,2,SIN 110 , ,31.0,8.0,2.0
3122,CRP,30007431,2019,2,SIN 221 , ,60.0,4.0,0.0
3123,CRP,30007431,2020,4,ADE 190 , ,69.0,0.0,0.0
3124,CRP,30007431,2020,4,SIN 321 , ,44.0,0.0,0.0
3125,CRP,30007432,2018,1,CRP 199 , ,0.0,0.0,0.0
3126,CRP,30007432,2018,1,CRP 297 , ,23.0,10.0,0.0
3127,CRP,30007432,2018,1,SIN 110 , ,4.0,0.0,0.0
3128,CRP,30007432,2018,1,SIN 130 , ,55.0,0.0,0.0
3129,CRP,30007433,2018,1,CRP 199 , ,10.0,2.0,0.0
3130,CRP,30007433,2018,1,CRP 297 , ,46.0,10.0,0.0
3131,CRP,30007433,2018,1,SIN 110 , ,70.0,0.0,0.0
3132,CRP,30007433,2018,1,SIN 130 , ,77.0,0.0,0.0
3133,CRP,30007433,2018,2,CRP 297 , ,66.0,4.0,0.0
3134,CRP,30007433,2018,2,SIN 100 , ,74.0,4.0,0.0
3135,CRP,30007433,2018,2,SIN 101 , ,79.0,2.0,0.0
3136,CRP,30007433,2018,2,SIN 211 , ,19.0,4.0,6.0
3137,CRP,30007433,2019,1,CRP 291 , ,70.0,4.0,0.0
3138,CRP,30007433,2019,1,SIN 132 ,L,0.0,20.0,0.0
3139,CRP,30007433,2019,1,SIN 141 , ,14.0,14.0,0.0
3140,CRP,30007433,2019,1,SIN 222 , ,60.0,12.0,0.0
3141,CRP,30007433,2019,1,SIN 251 , ,74.0,1.0,0.0
3142,CRP,30007433,2019,2,SIN 211 , ,74.0,4.0,0.0
3143,CRP,30007433,2019,2,SIN 220 , ,60.0,8.0,0.0
3144,CRP,30007433,2019,2,SIN 221 ,L,18.0,24.0,0.0
3145,CRP,30007433,2019,2,SIN 252 , ,71.0,12.0,0.0
3146,CRP,30007433,2019,2,SIN 323 , ,34.0,12.0,0.0
3147,CRP,30007433,2020,2,CIC 100 , ,90.0,0.0,0.0
3148,CRP,30007433,2020,2,CRP 199 , ,66.0,10.0,0.0
3149,CRP,30007433,2020,2,SIN 142 ,L,15.0,22.0,0.0
3150,CRP,30007433,2020,2,SIN 221 , ,42.0,4.0,0.0
3151,CRP,30007433,2020,2,SIN 323 , ,69.0,0.0,0.0
3152,CRP,30007433,2020,4,SIN 132 , ,46.0,0.0,0.0
3153,CRP,30007433,2020,4,SIN 141 , ,61.0,2.0,0.0
3154,CRP,30007433,2020,4,SIN 320 , ,41.0,2.0,6.0
3155,CRP,30007434,2018,1,CRP 199 , ,66.0,2.0,0.0
3156,CRP,30007434,2018,1,CRP 297 , ,69.0,8.0,0.0
3157,CRP,30007434,2018,1,SIN 110 , ,67.0,2.0,0.0
3158,CRP,30007434,2018,1,SIN 130 , ,83.0,0.0,0.0
3159,CRP,30007434,2018,2,CRP 192 , ,65.0,14.0,0.0
3160,CRP,30007434,2018,2,CRP 298 , ,4.0,14.0,0.0
3161,CRP,30007434,2018,2,SIN 100 , ,63.0,10.0,0.0
3162,CRP,30007434,2018,2,SIN 101 , ,70.0,2.0,0.0
3163,CRP,30007434,2018,2,SIN 211 ,L,9.0,14.0,8.0
3164,CRP,30007434,2019,1,CRP 298 ,L,38.0,16.0,0.0
3165,CRP,30007434,2019,1,SIN 132 ,L,0.0,26.0,0.0
3166,CRP,30007434,2019,1,SIN 141 ,L,1.0,16.0,0.0
3167,CRP,30007434,2019,1,SIN 222 , ,70.0,12.0,0.0
3168,CRP,30007434,2019,1,SIN 251 , ,83.0,0.0,0.0
3169,CRP,30007434,2019,2,CRP 298 , ,68.0,12.0,0.0
3170,CRP,30007434,2019,2,SIN 211 , ,74.0,8.0,4.0
3171,CRP,30007434,2019,2,SIN 220 , ,68.0,10.0,0.0
3172,CRP,30007434,2019,2,SIN 221 , ,60.0,10.0,0.0
3173,CRP,30007434,2020,0,SIN 460 , ,60.0,12.0,0.0
3174,CRP,30007434,2020,2,CIC 100 , ,100.0,0.0,0.0
3175,CRP,30007434,2020,2,CRP 291 , ,83.0,3.0,0.0
3176,CRP,30007434,2020,2,SIN 252 , ,75.0,4.0,0.0
3177,CRP,30007434,2020,2,SIN 322 , ,86.0,0.0,0.0
3178,CRP,30007434,2020,2,SIN 323 ,L,13.0,16.0,0.0
3179,CRP,30007434,2020,4,ADE 190 , ,95.0,0.0,0.0
3180,CRP,30007434,2020,4,SIN 132 , ,49.0,0.0,0.0
3181,CRP,30007434,2020,4,SIN 141 , ,75.0,2.0,0.0
3182,CRP,30007434,2020,4,SIN 320 , ,89.0,0.0,2.0
3183,CRP,30007435,2018,1,CRP 199 , ,6.0,8.0,0.0
3184,CRP,30007435,2018,1,CRP 297 , ,25.0,10.0,0.0
3185,CRP,30007435,2018,1,SIN 110 , ,6.0,10.0,0.0
3186,CRP,30007435,2018,1,SIN 130 , ,49.0,4.0,0.0
3187,CRP,30007436,2018,1,CRP 199 , ,7.0,6.0,0.0
3188,CRP,30007436,2018,1,CRP 297 , ,61.0,8.0,0.0
3189,CRP,30007436,2018,1,SIN 110 , ,46.0,0.0,0.0
3190,CRP,30007436,2018,1,SIN 130 , ,68.0,0.0,0.0
3191,CRP,30007436,2018,2,SIN 081 ,N,0.0,,
3192,CRP,30007436,2018,2,SIN 100 , ,66.0,2.0,0.0
3193,CRP,30007436,2018,2,SIN 101 , ,79.0,4.0,0.0
3194,CRP,30007436,2018,2,SIN 110 , ,0.0,0.0,0.0
3195,CRP,30007436,2019,1,CRP 199 , ,17.0,6.0,0.0
3196,CRP,30007436,2019,1,SIN 110 , ,66.0,2.0,0.0
3197,CRP,30007436,2019,1,SIN 132 ,L,0.0,36.0,0.0
3198,CRP,30007436,2019,2,ADE 104 , ,57.0,6.0,0.0
3199,CRP,30007436,2019,2,SIN 211 , ,66.0,6.0,0.0
3200,CRP,30007436,2019,2,SIN 220 , ,53.0,8.0,0.0
3201,CRP,30007436,2019,2,SIN 221 , ,36.0,2.0,0.0
3202,CRP,30007436,2020,2,SIN 220 , ,40.0,0.0,0.0
3203,CRP,30007436,2020,4,SIN 132 , ,19.0,0.0,0.0
3204,CRP,30007436,2020,4,SIN 141 , ,23.0,4.0,0.0
3205,CRP,30007436,2020,4,SIN 222 ,L,7.0,18.0,0.0
3206,CRP,30007437,2018,1,CRP 199 ,L,0.0,26.0,0.0
3207,CRP,30007437,2018,1,CRP 297 , ,5.0,14.0,0.0
3208,CRP,30007437,2018,1,SIN 110 , ,0.0,12.0,0.0
3209,CRP,30007437,2018,1,SIN 130 , ,17.0,14.0,0.0
3210,CRP,30007438,2018,1,CRP 199 , ,6.0,6.0,0.0
3211,CRP,30007438,2018,1,CRP 297 , ,67.0,10.0,0.0
3212,CRP,30007438,2018,1,SIN 110 , ,13.0,4.0,0.0
3213,CRP,30007438,2018,1,SIN 130 , ,69.0,0.0,0.0
3214,CRP,30007438,2018,2,ADE 104 , ,78.0,6.0,0.0
3215,CRP,30007438,2018,2,CIC 100 , ,76.0,6.0,0.0
3216,CRP,30007438,2018,2,CRP 070 ,N,0.0,28.0,0.0
3217,CRP,30007438,2018,2,CRP 291 , ,72.0,10.0,0.0
3218,CRP,30007438,2018,2,SIN 100 , ,67.0,4.0,0.0
3219,CRP,30007438,2018,2,SIN 101 , ,86.0,2.0,0.0
3220,CRP,30007438,2018,2,SIN 110 , ,46.0,8.0,0.0
3221,CRP,30007438,2019,1,ADE 190 , ,60.0,6.0,0.0
3222,CRP,30007438,2019,1,SIN 110 , ,54.0,8.0,0.0
3223,CRP,30007438,2019,1,SIN 132 , ,34.0,12.0,0.0
3224,CRP,30007438,2019,1,SIN 222 , ,60.0,6.0,0.0
3225,CRP,30007438,2019,1,SIN 422 , ,73.0,6.0,0.0
3226,CRP,30007438,2019,2,ADE 327 , ,68.0,4.0,0.0
3227,CRP,30007438,2019,2,CRP 199 , ,45.0,4.0,0.0
3228,CRP,30007438,2019,2,SIN 081 ,S,75.0,6.0,0.0
3229,CRP,30007438,2019,2,SIN 110 , ,75.0,6.0,0.0
3230,CRP,30007438,2019,2,SIN 220 , ,71.0,12.0,0.0
3231,CRP,30007438,2019,2,SIN 221 , ,60.0,0.0,0.0
3232,CRP,30007438,2020,2,CRP 199 , ,60.0,0.0,2.0
3233,CRP,30007438,2020,2,SIN 142 , ,64.0,10.0,0.0
3234,CRP,30007438,2020,2,SIN 211 , ,36.0,2.0,0.0
3235,CRP,30007438,2020,2,SIN 322 , ,85.0,0.0,0.0
3236,CRP,30007438,2020,4,SIN 132 , ,60.0,0.0,0.0
3237,CRP,30007438,2020,4,SIN 141 , ,68.0,0.0,0.0
3238,CRP,30007438,2020,4,SIN 320 , ,81.0,0.0,4.0
3239,CRP,30007438,2020,4,SIN 321 , ,77.0,0.0,0.0
3240,CRP,30007439,2018,1,CRP 199 , ,0.0,6.0,0.0
3241,CRP,30007439,2018,1,CRP 297 , ,39.0,12.0,0.0
3242,CRP,30007439,2018,1,SIN 110 , ,13.0,2.0,0.0
3243,CRP,30007439,2018,1,SIN 130 , ,36.0,4.0,0.0
3244,CRP,30007439,2018,2,ADE 104 ,L,11.0,20.0,0.0
3245,CRP,30007439,2018,2,ADE 327 ,L,15.0,20.0,0.0
3246,CRP,30007439,2018,2,SIN 100 , ,10.0,10.0,0.0
3247,CRP,30007439,2018,2,SIN 101 , ,30.0,2.0,0.0
3248,CRP,30007439,2018,2,SIN 220 ,L,9.0,30.0,0.0
3249,CRP,30007439,2019,1,ADE 345 ,L,18.0,24.0,0.0
3250,CRP,30007439,2019,1,CIC 100 , ,61.0,12.0,0.0
3251,CRP,30007439,2019,1,CRP 291 , ,56.0,9.0,0.0
3252,CRP,30007439,2019,1,SIN 130 ,L,8.0,18.0,0.0
3253,CRP,30007439,2019,2,ADE 104 ,L,15.0,18.0,0.0
3254,CRP,30007439,2019,2,ADE 190 , ,55.0,12.0,0.0
3255,CRP,30007439,2019,2,CRP 290 , ,0.0,0.0,0.0
3256,CRP,30007439,2019,2,CRP 295 , ,52.0,6.0,0.0
3257,CRP,30007439,2019,2,CRP 297 , ,78.0,0.0,0.0
3258,CRP,30007440,2018,1,CRP 199 , ,3.0,0.0,0.0
3259,CRP,30007440,2018,1,CRP 297 , ,70.0,8.0,0.0
3260,CRP,30007440,2018,1,SIN 110 , ,11.0,0.0,0.0
3261,CRP,30007440,2018,1,SIN 130 , ,76.0,0.0,0.0
3262,CRP,30007440,2018,2,CIC 100 , ,87.0,0.0,0.0
3263,CRP,30007440,2018,2,SIN 100 , ,73.0,6.0,0.0
3264,CRP,30007440,2018,2,SIN 101 , ,84.0,2.0,0.0
3265,CRP,30007440,2018,2,SIN 110 , ,48.0,8.0,4.0
3266,CRP,30007440,2019,1,CRP 199 , ,13.0,8.0,0.0
3267,CRP,30007440,2019,1,SIN 110 , ,68.0,0.0,0.0
3268,CRP,30007440,2019,2,ADE 104 , ,70.0,6.0,0.0
3269,CRP,30007440,2019,2,SIN 220 , ,67.0,6.0,0.0
3270,CRP,30007440,2019,2,SIN 221 , ,71.0,2.0,0.0
3271,CRP,30007440,2019,2,SIN 421 , ,86.0,6.0,0.0
3272,CRP,30007440,2020,2,CRP 199 , ,72.0,6.0,0.0
3273,CRP,30007440,2020,2,CRP 291 , ,82.0,1.0,0.0
3274,CRP,30007440,2020,2,SIN 211 , ,9.0,0.0,0.0
3275,CRP,30007440,2020,4,SIN 141 , ,52.0,0.0,0.0
3276,CRP,30007440,2020,4,SIN 320 , ,80.0,0.0,0.0
3277,CRP,30007440,2020,4,SIN 321 , ,76.0,0.0,0.0
3278,CRP,30007441,2018,1,CRP 199 , ,19.0,0.0,0.0
3279,CRP,30007441,2018,1,CRP 297 , ,49.0,10.0,0.0
3280,CRP,30007441,2018,1,SIN 110 , ,11.0,0.0,0.0
3281,CRP,30007441,2018,1,SIN 130 , ,42.0,0.0,0.0
3282,CRP,30007441,2018,2,SIN 100 , ,29.0,6.0,0.0
3283,CRP,30007441,2018,2,SIN 101 , ,83.0,0.0,0.0
3284,CRP,30007441,2018,2,SIN 110 , ,69.0,4.0,4.0
3285,CRP,30007441,2019,1,CRP 291 , ,35.0,6.0,0.0
3286,CRP,30007441,2019,1,SIN 132 , ,19.0,6.0,0.0
3287,CRP,30007441,2019,1,SIN 141 , ,18.0,12.0,0.0
3288,CRP,30007441,2019,1,SIN 222 , ,60.0,2.0,0.0
3289,CRP,30007441,2019,1,SIN 251 , ,71.0,4.0,0.0
3290,CRP,30007441,2019,2,CRP 297 , ,63.0,6.0,0.0
3291,CRP,30007441,2019,2,SIN 100 , ,63.0,12.0,0.0
3292,CRP,30007441,2019,2,SIN 220 , ,62.0,4.0,0.0
3293,CRP,30007441,2019,2,SIN 221 , ,64.0,2.0,0.0
3294,CRP,30007441,2019,2,SIN 252 , ,20.0,6.0,0.0
3295,CRP,30007441,2020,0,SIN 460 ,L,0.0,52.0,0.0
3296,CRP,30007441,2020,2,CRP 199 , ,65.0,2.0,6.0
3297,CRP,30007441,2020,2,SIN 211 , ,4.0,2.0,0.0
3298,CRP,30007441,2020,2,SIN 323 , ,6.0,8.0,0.0
3299,CRP,30007441,2020,2,SIN 421 , ,80.0,0.0,0.0
3300,CRP,30007441,2020,4,SIN 130 , ,80.0,0.0,0.0
3301,CRP,30007441,2020,4,SIN 141 , ,60.0,2.0,0.0
3302,CRP,30007441,2020,4,SIN 320 , ,84.0,0.0,0.0
3303,CRP,30007442,2018,1,CRP 199 , ,7.0,0.0,0.0
3304,CRP,30007442,2018,1,CRP 297 , ,64.0,8.0,0.0
3305,CRP,30007442,2018,1,SIN 110 , ,9.0,0.0,0.0
3306,CRP,30007442,2018,1,SIN 130 , ,62.0,0.0,0.0
3307,CRP,30007442,2018,2,CIC 100 , ,68.0,8.0,0.0
3308,CRP,30007442,2018,2,CRP 199 , ,16.0,6.0,0.0
3309,CRP,30007442,2018,2,SIN 100 , ,81.0,2.0,0.0
3310,CRP,30007442,2018,2,SIN 101 , ,83.0,0.0,0.0
3311,CRP,30007442,2019,1,CRP 199 , ,37.0,6.0,0.0
3312,CRP,30007442,2019,1,SIN 110 , ,54.0,0.0,0.0
3313,CRP,30007442,2019,2,ADE 104 , ,81.0,6.0,0.0
3314,CRP,30007442,2019,2,SIN 220 , ,65.0,6.0,0.0
3315,CRP,30007442,2019,2,SIN 221 , ,71.0,2.0,0.0
3316,CRP,30007442,2020,2,CCF 110 , ,70.0,0.0,0.0
3317,CRP,30007442,2020,2,CRP 199 , ,68.0,0.0,2.0
3318,CRP,30007442,2020,2,SIN 322 , ,98.0,0.0,0.0
3319,CRP,30007442,2020,2,SIN 421 , ,81.0,0.0,0.0
3320,CRP,30007442,2020,4,ADE 190 , ,80.0,0.0,0.0
3321,CRP,30007442,2020,4,SIN 222 , ,76.0,2.0,0.0
