Campus,Identificador,Codigo_Curso,Curso,Ano_Admissao,Sem_Admissao,Codigo_Forma_Ingresso,Forma_Ingresso,Ano_Conclusao,Sem_Conclusao,Codigo_Situacao_Aluno,Situacao_Aluno,Sexo,Idade,CRA,ENEM,Modalidade,PCD,10) Você se considera:,23) A renda bruta mensal (sem descontos) de seu grupo familiar:,Escola,Reingressante,Bolsista - Moradia,Bolsista - Alimentação,Iniciação Científica,Extensão
CRP,30006863,106,Ciência e Tecnologia de Alimentos,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,2020,0,C,Conclusão                                         ,F,28,"67,8","508,54",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30006864,102,Administração - Noturno,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,31,70,"529,76",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Privada,N,N,N,N,N
CRP,30006865,106,Ciência e Tecnologia de Alimentos,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,2018,1,D,Desligamento                                      ,F,32,"15,7","489,72",5,N,b. Preto(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30006870,109,Ciências Contábeis,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,23,"66,3","486,48",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006871,109,Ciências Contábeis,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,24,"63,7","448,3",5,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30006873,106,Ciência e Tecnologia de Alimentos,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,2017,2,A,Estudante em abandono de curso                    ,F,24,"45,4","430,4",5,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,S,N,N,N,N
CRP,30006874,106,Ciência e Tecnologia de Alimentos,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,2018,2,A,Estudante em abandono de curso                    ,F,32,"24,9","467,96",9,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,S,N,N,N,N
CRP,30006875,106,Ciência e Tecnologia de Alimentos,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,2018,2,D,Desligamento                                      ,F,28,16,"440,46",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,S,N,N,N,N
CRP,30006877,106,Ciência e Tecnologia de Alimentos,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,26,"61,5","479,26",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,S,N,N,N,N
CRP,30006879,109,Ciências Contábeis,2017,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,25,"62,8","493,3",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006880,106,Ciência e Tecnologia de Alimentos,2017,1,S,Sequência                                         ,2017,1,D,Desligamento                                      ,F,25,0,"437,94",0,N,,,Pública,N,N,N,N,N
CRP,30006883,109,Ciências Contábeis,2017,1,Y,Processo Seletivo Alternativo - SiSU              ,2018,2,D,Desligamento                                      ,F,32,"41,4","526,74",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30006884,109,Ciências Contábeis,2017,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,26,"67,8","538,1",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,S,N,N,N,N
CRP,30006891,108,Engenharia Civil,2017,2,P,Portador de Diploma                               ,2018,1,A,Estudante em abandono de curso                    ,F,29,"67,5",,0,N,c. Pardo(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006893,106,Ciência e Tecnologia de Alimentos,2017,2,M,Mudança de Curso                                  ,2019,0,A,Estudante em abandono de curso                    ,F,29,"60,3",,0,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006894,102,Administração - Noturno,2017,2,P,Portador de Diploma                               ,2018,1,A,Estudante em abandono de curso                    ,F,42,"31,5",,0,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006898,109,Ciências Contábeis,2017,2,P,Portador de Diploma                               ,,,N,Normal                                            ,F,33,"76,5",,0,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006901,101,Administração - Integral,2017,2,M,Mudança de Curso                                  ,,,N,Normal                                            ,F,24,"58,1",,0,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006902,102,Administração - Noturno,2017,2,M,Mudança de Curso                                  ,2017,2,D,Desligamento                                      ,F,24,0,,0,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006906,109,Ciências Contábeis,2017,2,P,Portador de Diploma                               ,2017,2,A,Estudante em abandono de curso                    ,F,27,"42,3",,0,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006907,109,Ciências Contábeis,2017,2,M,Mudança de Curso                                  ,2020,2,C,Conclusão                                         ,F,34,"80,1",,0,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006923,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"74,7","620,96",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006926,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"56,3","560,86",3,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006928,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,20,"80,9","680,88",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006929,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,24,"91,7","667,16",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006933,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"58,9","600,2",3,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006934,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,2020,2,A,Estudante em abandono de curso                    ,F,21,"67,8","656,34",9,N,a. Branco(a).,e. Entre 7 e 10 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006935,101,Administração - Integral,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,2020,2,A,Estudante em abandono de curso                    ,F,21,"59,1","478,6",3,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30006942,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,27,"83,7","570,48",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006943,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,23,"87,4",583,3,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30006945,101,Administração - Integral,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,2020,4,A,Estudante em abandono de curso                    ,F,21,"60,5","500,38",9,N,b. Preto(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006946,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"45,7","492,12",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006952,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,A,Estudante em abandono de curso                    ,F,23,0,"522,66",1,N,,,Pública,N,N,N,N,N
CRP,30006953,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"77,6","555,18",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006957,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,2020,4,A,Estudante em abandono de curso                    ,F,24,"51,8","535,54",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006958,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"50,2","520,04",3,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30006962,101,Administração - Integral,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,2018,1,A,Estudante em abandono de curso                    ,F,30,"7,4","442,04",9,N,,,Pública,N,N,N,N,N
CRP,30006965,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,A,Estudante em abandono de curso                    ,F,22,"55,6","577,94",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006966,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,D,Desligamento                                      ,F,28,"37,1","567,76",5,N,b. Preto(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006970,101,Administração - Integral,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"88,8","581,6",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30006972,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"56,5","591,9",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006974,102,Administração - Noturno,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,2018,2,A,Estudante em abandono de curso                    ,F,22,"68,4","524,24",9,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30006976,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,D,Desligamento                                      ,F,21,"42,9","671,64",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006977,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2018,1,A,Estudante em abandono de curso                    ,F,27,0,"608,26",3,N,,,Pública,N,N,N,N,N
CRP,30006978,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2018,2,A,Estudante em abandono de curso                    ,F,22,"53,2","594,04",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006979,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"69,5","555,38",3,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006982,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"62,5","573,7",5,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006983,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,D,Desligamento                                      ,F,23,"43,8","617,74",9,N,c. Pardo(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006985,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"67,8","589,58",3,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30006986,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,24,"60,9","628,04",9,N,c. Pardo(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006989,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"64,9","555,3",7,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006990,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"72,2","598,92",9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30006991,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"78,2","592,9",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006992,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,23,"78,4","507,78",1,N,b. Preto(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30006993,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,34,"65,9","558,32",5,N,b. Preto(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007000,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,23,"74,7","577,56",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007001,102,Administração - Noturno,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,2018,2,A,Estudante em abandono de curso                    ,F,22,"39,8","520,82",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007002,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,23,"71,1","538,92",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007003,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,D,Desligamento                                      ,F,23,"52,5","533,8",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007004,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2018,2,A,Estudante em abandono de curso                    ,F,28,"50,1","534,72",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007005,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,K,Trancamento                                       ,F,21,"59,6","530,14",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30007006,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,23,"80,8","501,82",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007009,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2019,2,A,Estudante em abandono de curso                    ,F,22,"44,7","564,38",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007012,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"71,3","541,46",9,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30007013,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"74,2","547,54",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007017,102,Administração - Noturno,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,,,K,Trancamento                                       ,F,22,49,"450,78",1,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30007020,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"61,4","512,76",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007021,102,Administração - Noturno,2018,1,L,SISU - Sistema de Seleção Unificada               ,2019,1,A,Estudante em abandono de curso                    ,F,26,"77,6","570,64",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007022,103,Agronomia,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,21,"73,4","608,16",9,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007027,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"80,9","679,52",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30007031,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"53,2","563,18",7,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007035,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"73,8","639,16",3,N,a. Branco(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30007037,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,21,"74,9","625,34",9,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30007040,103,Agronomia,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,22,"69,6",613,9,N,a. Branco(a).,d. Entre 5 e 7 Salários Mínimos.,Privada,N,N,N,N,N
CRP,30007043,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,26,"86,7","613,46",5,N,c. Pardo(a).,d. Entre 5 e 7 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007055,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,"68,3","604,24",3,N,a. Branco(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007056,103,Agronomia,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,22,"61,7","599,6",7,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007062,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,23,"69,2","653,62",9,N,a. Branco(a).,c. Entre 3 e 5 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007063,103,Agronomia,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,2020,4,A,Estudante em abandono de curso                    ,F,25,"62,3","560,82",1,N,c. Pardo(a).,a. Até 1 Salário Mínimo,Pública,N,N,N,N,N
CRP,30007065,103,Agronomia,2018,1,L,SISU - Sistema de Seleção Unificada               ,,,N,Normal                                            ,F,22,59,603,1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
CRP,30007068,103,Agronomia,2018,1,Y,Processo Seletivo Alternativo - SiSU              ,,,N,Normal                                            ,F,21,"61,4","546,22",1,N,c. Pardo(a).,b. Entre 1 e 3 Salários Mínimos.,Pública,N,N,N,N,N
